2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,14.42,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,12.49,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,8.26,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,0.49,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,15.04,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,40.22,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,15.54,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,4.45,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,22.9,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,28.44,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,12.82,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,12.22,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.19,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.13,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,9.2,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,1.03,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,16.02,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,32.79,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,16.48,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,14.77,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,18.57,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,6.21,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,26,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,24.42,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,18.7,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,16.5,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,7.98,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,1.03,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,13.69,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,37.7,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,13.42,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,3.05,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,20.99,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,25.75,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,16.8,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,16.53,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.2,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.08,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,11.57,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,2.45,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,18.36,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,28.16,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,17.12,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,15.26,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,19.95,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,6.27,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,28.54,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,19.92,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,19.28,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,17.09,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,7.65,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,0.85,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,13.32,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,35.22,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,15.79,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,6.1,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,20.84,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,22.28,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,18.19,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,17.97,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.19,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.08,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,9.93,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,2.3,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,15.46,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,32.76,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,12.63,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,11.29,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,27.76,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,13.83,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,31.88,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,18.36,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,17.21,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,15.17,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,6.81,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,1.6,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,10.58,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,38.17,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,16.84,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,6.1,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,22.85,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,19.93,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,16.86,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,16.57,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.19,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.05,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,9.9,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,2.49,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,15.13,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,31.77,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,12.43,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,11.09,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,20.13,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,10.12,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,22.98,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,27.65,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,13.91,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,12.29,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,8.44,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,2.37,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,12.51,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,38.26,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,19.98,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,10.53,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,22.06,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,24.13,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,14.19,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,13.76,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.17,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.04,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,8.76,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,2.78,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,12.5,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,35.76,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,9.55,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,8.5,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,21.86,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,13.66,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,20.85,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,32.1,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,10.6,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,9.2,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,6.38,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,1.75,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,9.51,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,38.09,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,18.13,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,10.64,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,18.36,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,32.27,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,10.37,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,9.75,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.17,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,0.95,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,8.08,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,2.65,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,11.39,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,37.9,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,8.77,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,7.79,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,21.02,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,13.47,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,19.55,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,36.54,tentative
